project_id,developer_id,district_id,project_name_th,project_name_en,unittype,province_id,lat,lon,project_land_rai,total_unit,starting_price,project_status,created_at,Unit,15H1,15H2,16H1,16H2,17H1,17H2,Bedroom,Bathroom,Price2020
4029,683,1012,พาร์ค วิลเลจ อ่อนนุช-สุวรรณภูมิ,Park Village On Nut-Suvarnabhumi,3,10,13.69656,100.5448,2.2875,294,4800000,A,2013,44,114607,115415,115728,118679,116656,117805,1,1,4900000
5590,2895,1039,นิช โมโน รัชวิภา,Niche Mono Ratchavipha,3,10,13.71521,100.5949,1.8825,291,5200000,U,2015,31,,419013,162171,171638,173167,164674,1,1,4950000
2122,14519,1028,ศุภาลัย เวอเรนด้า รัชวิภา-ประชาชื่น,Supalai Veranda Ratchavioha-Prachachuen,3,10,13.71244,100.5283,1,54,3590000,U,2010,74,78000,79211,77632,76053,76244,79418,2,2,4980000
3994,5618,1014,เพ-ลา,PE:LA,3,10,13.7781,100.5423,2.7325,516,4790000,A,2013,27,147122,130963,152059,161058,171141,174914,1,1,4990000
2154,5618,1014,ฮิว สุขุมวิท,HUE Sukhumvit,3,10,13.78809,100.5427,1.71,154,3900000,U,2011,43,126119,114805,114066,113358,112887,115852,1,1,5000000
3518,17155,1007,วิสต้า การ์เด้น,Vista Garden,3,10,13.74633,100.5494,0.5875,64,9200000,A,2012,36,130850,145414,142845,156411,154496,156578,1,1,5000000
3739,5618,1043,เรสซิเดนซ์ 52 แอท บีทีเอส อ่อนนุช,Residence 52 @ BTS Onnut,3,10,13.82001,100.6632,4.0575,152,5590000,A,2013,51,77659,73889,64579,66337,65684,70471,2,2,5000000
4226,19226,1004,แอ็บสแตร็กส์ พหลโยธิน พาร์ค,Abstracts Phahonyothin Park,3,10,13.73348,100.5266,5.8975,1605,3500000,U,2013,23,154506,160300,153637,167334,186467,197460,1,1,5000000
5373,20399,1039,ดิ เอ็กเซล แบริ่ง,the excel bearing,3,10,13.74003,100.5808,0.9075,102,4500000,U,2015,40,106364,117992,108750,122402,133152,140495,1,1,5000000
3116,11066,1033,แฟมิลี่ ไลฟ์ คอนโด,FAMILY LIFE CONDO,3,10,13.72605,100.5702,2.0475,224,4290000,U,2012,28.5,124190,147507,141016,142271,148642,152882,1,1,5020000
845,11064,1039,ยู ดีไลท์ เรสซิเดนซ์ ริเวอร์ฟร้อนท์ พระราม 3,U Delight Residence Riverfront Rama 3,3,10,13.73867,100.5871,1.53,79,4000000,U,2007,55,89894,95304,80634,83209,82724,88980,1,1,5060000
2992,11066,1017,ลุมพินี วิลล์ ลาดพร้าว-โชคชัย 4,Lumpini Ville Latphrao-Chokchai 4,3,10,13.76296,100.5683,2.2325,289,3500000,A,2011,30,144258,157890,157301,170969,165867,177234,1,1,5100000
3355,19690,1028,ไลบรารี่ เฮ้าซ์,Library Houze,3,10,13.71882,100.5328,2.1375,301,7700000,U,2012,33,129507,157069,139759,141977,154424,154078,1,1,5100000
3688,17006,1033,เอ สเปซ เกษตร,A Space Kaset,3,10,13.73977,100.5519,1.0075,132,8000000,A,2013,32.91,166591,147704,146736,148990,146344,152564,1,1,5100000
4014,3352,1017,เซอร์เคิล ลิฟวิ่ง โปรโตไทป์ 2,Circle Living Prototype 2,3,10,13.75962,100.5684,8.2875,1991,13500000,A,2013,43,94510,108532,116525,120714,130525,144314,1,1,5200000
4568,11066,1007,แอท ซิตี้ สุขุมวิท 101/1,@ City Sukhumvit 101/1,3,10,13.7493,100.5274,3.6425,273,4500000,U,2014,28,179113,177336,188307,191677,194831,195478,1,1,5200000
5527,4861,1037,มายคอนโด สุขุมวิท 81,My Condo Sukhumvit 81,3,10,13.76116,100.537,1.9825,392,6000000,U,2015,28,,,190056,194609,195475,193200,1,1,5200000
4212,8018,1004,ลุมพินี วิลล์ รามคำแหง 26,Lumpini Ville Ramkhamhaeng 26,3,10,13.71958,100.5197,1.52,319,3400000,A,2013,31,151897,146313,146830,156469,149841,146855,1,1,5250000
3113,8018,1039,เดอะรีเซิร์ฟ เกษมสันต์ 3,The Reserve Kasemsan 3,3,10,13.72209,100.5846,2.0775,273,3550000,A,2012,30,145712,147685,158800,161673,164349,159444,1,1,5280000
4643,12971,1032,ออนนิกซ์ พหลโยธิน,Onyx Phaholyothin,3,10,13.72275,100.5664,0,411,5500000,A,2014,26.5,199314,222572,196364,219558,219671,231295,1,1,5290000
2350,16234,1004,เดอะ พาร์คแลนด์ ศรีนครินทร์,The Parkland Srinakarin,3,10,13.72916,100.5289,0.55,52,5400000,A,2011,40,120511,136221,149938,123076,128802,130083,1,1,5300000
2964,4861,1033,นารา 9,Nara 9,3,10,13.71554,100.5906,3.1875,486,3500000,U,2011,31.6,147611,174531,172594,166713,172744,172815,1,1,5300000
3073,5618,1039,เดอะไพรเวซี่ รัชดา-สุทธิสาร,The Privacy Ratchada-Sutthisan,3,10,13.73062,100.5765,0.8925,88,4490000,U,2011,33,147480,148344,150911,152957,154388,152469,1,1,5300000
3496,2129,1033,ลุมพินี วิลล์ อ่อนนุช 46,Lumpini Ville Onnut 46,3,10,13.73537,100.558,1.01,110,6990000,A,2012,27,141751,139397,151793,143121,155345,149246,1,1,5300000
1186,4290,1030,ลุมพินี วิลล์ อ่อนนุช-พัฒนาการ,Lumpini Ville On Nut – Phatthanakan,3,10,13.80463,100.5784,1.135,79,2240000,U,2010,81,68273,70506,70881,70898,67118,65551,2,2,5500000
2604,11066,1039,เดอะ ลุมพินี 24,The Lumpini 24,3,10,13.7373,100.5837,3.41,447,6200000,A,2011,35,161110,171492,177515,176995,181645,178604,1,1,5500000
2817,16701,1050,Rhythm Asoke,Rhythm Asoke,3,10,13.63709,100.3876,0,,1500000,U,2011,60,70332,73934,76096,78271,82814,78356,1,1,5500000
3992,6785,1014,ชาโตว์ อินทาวน์ รัชดา 19,Chateau In Town Ratchada 19,3,10,13.77419,100.5413,1.0075,99,2400000,A,2013,41,110775,96078,112942,120833,96962,122463,1,1,5500000
4253,4861,1033,เมโทร สกาย บางซื่อ-ประชาชื่น,Metro Sky Bangsue-Prachachuen,3,10,13.71779,100.5847,3.155,407,6600000,U,2013,27,139167,173660,179841,174162,185560,185816,1,1,5660000
1828,1432,1004,รีเจ้นท์โฮม 1 พหลโยธิน 67,REGENT HOME 1 PHAHOLYOTHIN 67,3,10,13.7251,100.533,0.685,74,2990000,A,2010,40,139808,142164,146754,151627,143620,150119,1,1,5700000
2593,18386,1012,พราวด์ พอสโต้ พระราม 2-พุทธบูชา,Proud Posto Praram 2-Phutthabucha,3,10,13.67197,100.542,8.79,52,5400000,A,2011,57.16,126345,139816,150644,148460,142170,144800,1,1,5700000
4577,683,1028,การ์เดน อโศก-พระราม 9,GARDEN Asoke-Rama 9,3,10,13.71789,100.5325,3.0025,361,8400000,A,2014,39,144078,143317,141325,146124,148151,152207,1,1,5700000
5434,19682,1039,เพซ คอนโดมิเนียม,Pace Condominium,3,10,13.74372,100.5567,2.395,478,5900000,A,2015,33,,195000,187069,194006,205338,198382,1,1,5700000
5530,4159,1004,รีเจ้นท์ โฮม 18 แจ้งวัฒนะ,Regent Home 18 Changwattana,3,10,13.73043,100.5234,2.3875,277,5000000,A,2015,50,,,,,16686,122072,1,1,5700000
5152,134782,1014,เรสต้า แจ้งวัฒนะ 12,Resta Changwattana 12,3,10,13.77759,100.5455,0.56,36,6800000,U,2014,48,,107772,113285,116618,118309,122542,1,1,5790000
2592,7338,1004,เอสต้า สะพานใหม่,Esta Phahol-Sapanmai,3,10,13.72357,100.5318,0.8125,95,4100000,A,2011,40,136434,138127,138552,141135,144564,154406,1,1,5800000
3352,19682,1039,เซอราโน่ คอนโดมิเนียม,Serrano Condominium,3,10,13.74082,100.5571,2.44,445,60000000,A,2012,28,191037,193373,198872,198248,194064,195822,1,1,5840000
3873,8018,1014,ชาโตว์ อินทาวน์ วิภาวดี 10,Chateau in Town Vibhavadi 10,3,10,13.78017,100.5439,1.87,272,4890000,A,2013,35,143990,151900,154410,163136,158585,179667,1,1,5900000
3970,8018,1037,เดอะ ไนน์ คอนโดมิเนียม 3,The Nigh Condominium 3,3,10,13.75748,100.5357,0,261,4180000,A,2013,32,147864,151942,161332,168836,161340,182381,1,1,5900000
2329,16095,1039,เดอะ โมนาเวล เพชรเกษม 39,The Mona Vale Phetkasem 39,3,10,13.74596,100.5628,4.7275,453,3600000,U,2011,52,105039,113182,113875,102342,112325,112272,1,1,6100000
4220,8861,1039,ปาร์ค พุทธบูชา 48,Parque Phutthabucha 48,3,10,13.71427,100.5927,3.265,375,6900000,A,2013,34.26,165790,169247,173098,180662,169130,188813,1,1,6100000
2559,19226,1039,เวนโต้ คอนโด เกษตร-นวมินทร์,Vento Condo Kaset-Navamin,3,10,13.71897,100.5794,3.34,201,3100000,U,2011,33,203402,218113,214880,220903,217023,228567,1,1,6130000
2297,8018,1033,อินดี้ คอนโด อิสรภาพ 31,Indy Condo Issarapab 31,3,10,13.72387,100.577,0,152,4140000,U,2011,37,,,,180935,164529,184848,1,1,6200000
3876,9496,1039,พาร์ค รามอินทรา,Park Ramindra,3,10,13.71866,100.5873,1.9575,263,3900000,A,2013,33,155952,181685,180551,181322,186720,184102,1,1,6200000
5635,19226,1037,เดอะ คลาสซี่ รัชดาภิเษก 19,The Classy Ratchadaphisek 19,3,10,13.74962,100.5439,1.7,354,5750000,A,2015,35,,,,182916,192526,189477,1,1,6201630
2599,7338,1033,เอ สเปซ ไอ ดี อโศก-รัชดา,A Space I.D. Asoke-Ratchada,3,10,13.72554,100.5649,3.25,269,6500000,U,2011,50,161245,158941,162035,168555,154224,151336,1,1,6500000
5089,8018,1039,ไบร์ท วงเวียนใหญ่,Bright Wongwian Yai,3,10,13.74184,100.5603,1.57,288,5100000,A,2014,35,194459,204089,203507,209895,206399,211745,1,1,6500000
5536,8018,1039,แอนนา เพลส คอนโดมิเนียม,Anna Place Condominium,3,10,13.7356,100.5675,2.0125,282,6860000,A,2015,35,,250677,250949,266772,245545,230035,1,1,6526000
5867,2895,1037,แอสปาย สาทร-ตากสิน Brick Zone,Aspire Sathorn-Taksin (Brick Zone),3,10,13.75253,100.5335,1.5,231,7990000,A,2015,28,,,267254,258952,274327,257597,1,1,6530000
4552,2129,1037,ทาวน์ สุขุมวิท 71,Town Sukhumvit 71,3,10,13.74984,100.556,4.3175,466,5990000,A,2014,48,141156,151022,159923,152790,155219,159392,1,1,6580000
2600,2895,1033,พีจี พระราม 9 คอนโดมิเนียม,PG RAMA 9 CONDOMINIUM,3,10,13.72515,100.5769,1.69,216,5600000,U,2011,34,194500,190877,214935,219843,220430,224622,1,1,6700000
4917,8861,1029,เอวา การ์เด้นท์ - แฟมมิลี่ เฮ้าส์,Ava Garden - Family House,3,10,13.80689,100.5194,11.3725,950,5990000,A,2014,45,142246,140052,128452,130799,136401,157864,1,1,6700000
5929,9496,1039,ลิฟวิ่ง เอเชีย คอนโด,Living Asia Condo,3,10,13.74672,100.5629,1.6625,211,6100000,A,2015,35,,,,214235,204218,206122,1,1,6800000
1543,12136,1028,ศิริน เรสซิเด็นซ์ พัฒนาการ,Sirin Residence Pattanakarn,3,10,13.7229,100.5509,4.2675,286,5000000,U,2010,53,133717,131003,131776,133121,140305,138007,1,1,6900000
5384,19226,1004,มอร์นิ่งไซด์ ไฮท์ รัชดา 30,Morning Side Heights Ratchada 30,3,10,13.73152,100.5315,4.22,1180,6790000,A,2015,35,,192441,219976,211021,217572,225639,1,1,6900000
5697,138036,1007,เพลซเซนตัน กรุงเทพ กรีฑา,Pleasanton Krungthep Kreetha,3,10,13.74476,100.5497,0.9675,90,7200000,A,2015,47,,,,,,,,,6909000
6017,19226,1004,เดอะเกรท คอนโด เพชรเกษม 48,The Grate Condo Petchkasem 48,3,10,13.72597,100.527,2.36,428,8900000,A,2015,31,,,,,274753,285674,1,1,6990000
3971,8018,1033,ศุภาลัย คิวท์ รัชโยธิน-พหลโยธิน 34,supalai cute ratchayothin-phaholyothin 34,3,10,13.72864,100.5707,1.72,243,3640000,A,2013,35,172073,194101,206515,206437,217823,223242,1,1,7000000
5494,136802,1007,เดอะ เทมโป แกรนด์ สาทร-วุฒากาศ,The Tempo Grand Sathorn-Wutthakat,3,10,13.74762,100.5282,0.815,79,6600000,A,2015,44,,,155574,173069,180670,177046,1,1,7000000
2362,16294,1004,รีสอร์ทต้า เย็นอากาศ,Resorta Yen-Akat,3,10,13.72306,100.5257,3.4525,562,6400000,U,2011,36,172230,181802,181606,180716,198166,196699,1,1,7400000
3989,16764,1039,เอ็กซ์วีไอ เดอะ ซิกซ์ทีน,XVI The Sixteenth,3,10,13.74983,100.5561,1.815,219,3589996,A,2013,46,148151,152323,153178,153151,152851,176834,1,1,7480000
1108,9881,1004,แฟมมิลี่ เฮ้าส์ เสรีไทย 1,Family house Sereethai 1,3,10,13.72371,100.5234,0.735,71,3300000,U,2010,65,121795,120696,119597,123932,122788,122692,2,2,7500000
4125,7338,1017,สุรวงศ์ ซิตี้ รีสอร์ท,Surawong City Resort,3,10,13.74961,100.5435,1.69,190,4000000,A,2013,58,123888,130353,120289,118420,115492,133900,1,1,7500000
5173,134922,1028,ดิ ยูนีค เท็น ไนน์,The Unique 19,3,10,13.72124,100.5336,1.31,49,47000000,A,2014,50,148924,132756,142205,162265,142602,172468,1,1,7500000
5610,137628,1007,ไฮฟ์ สุขุมวิท 65,Hive Sukhumvit 65,3,10,13.73897,100.5442,4,200,10900000,A,2015,36,,,,,210307,241191,1,1,7500000
3364,5618,1033,แดน ลิฟวิ่ง สาทร-เจริญราษฎร์,Than Living Sathorn-Charoenrat,3,10,13.72535,100.5768,2.04,,5900000,U,2012,34,196926,212712,221912,226864,234343,236323,1,1,7690000
4120,480,1007,พันดาวเพลส สุขุมวิท50,Pandaoplace Sukhumvit 50,3,10,13.74181,100.5443,1.0275,110,5700000,A,2013,34,200345,201792,225760,221556,223394,228332,1,1,7725000
2881,140315,1033,333 ริเวอร์ไซด์,333 Riverside,3,10,13.74497,100.5493,0.7225,48,4700000,A,2011,50,156892,152241,152661,164639,159518,159751,1,1,8000000
3977,1145,1028,ฟิวส์ มิติ สุทธิสาร-รัชดา,Fuse Miti Sutthisan-Ratchada,3,10,13.71945,100.5313,5.445,493,3800000,A,2013,54,133619,136698,138275,132084,127815,132198,1,1,8020000
3072,5618,1033,เย็นสบายดี คอนโด ลาดพร้าว 15,Yensabaidee Condo Ladprao 15,3,10,13.72919,100.5666,1.0625,82,13500000,U,2011,35,189420,182374,196257,165851,171135,199598,1,1,8200000
3507,20228,1009,Free Island ลาดพร้าว 93,Free Island Condo,3,10,13.73255,100.5739,1.925,290,16800000,A,2012,32.05,154199,161739,172203,180567,184612,184559,1,1,8200000
3870,8018,1007,พลัมคอนโด เอ็กซ์ตร้า พระราม 2,Plum Condo Extra Rama 2,3,10,13.74201,100.5501,0,,3900000,U,2013,57,161831,161214,112319,122319,159860,167860,1,1,8200000
384,3902,1033,มาเอสโตร 02 ร่วมฤดี,Maestro 02 Ruamrudee,3,10,13.71595,100.5857,1.3725,,8500000,A,2010,76,95987,98103,109691,108924,126679,110816,2,2,8500000
5696,138016,1033,ลุมพินี เพลส บรมราชชนนี-ปิ่นเกล้า,Lumpini Place Borom Ratchachonni-Pinklao,3,10,13.74336,100.5619,2.685,419,9660000,A,2015,45,,,255995,211632,213342,239630,1,1,8790000
3972,8018,1014,แอสปาย รัชดา-วงศ์สว่าง,Aspire Ratchada-Wongsawang,3,10,13.78135,100.5443,1.455,191,4090000,A,2013,47,148499,168553,175768,183053,190567,204365,1,1,8900000
5492,136802,1007,วิลล่า ลาซาล,Villa Lasalle,3,10,13.73488,100.5411,1.1225,68,8000000,A,2015,45,,,,,188780,195118,1,1,8900000
2894,16779,1007,เดอะ สเตจ เตาปูน-อินเตอร์เชนจ์,The Stage Taopoon Interchange,3,10,13.7402,100.5411,2.91,,2550000,U,2011,56,144622,141014,139801,138175,153847,162130,1,1,9000000
3956,1145,1033,ที-วัน พหลโยธิน 32,T-One Phaholyothin 32,3,10,13.72335,100.5667,5.655,361,17500000,A,2013,48,155448,166326,176570,180286,178863,184027,1,1,9000000
2250,7338,1004,แมกโนเลียส์ วอเตอร์ฟรอนท์ เรสซิเดนท์ ณ ไอคอนสยาม,Magnolias Waterfront Residences ICONSIAM,3,10,13.7275,100.5272,1.32,161,7000000,A,2010,46,182486,201915,198296,201300,208479,223869,1,1,9200000
5457,8861,1004,แดซเซิล สุขุมวิท 7,Dazzle Sukhumvit 7,3,10,13.72898,100.5157,1.9725,211,9000000,A,2015,56,,,162200,160668,174756,176606,1,1,9300000
1552,8998,1039,ศุภาลัย ซิตี้ รีสอร์ท สถานีแบริ่ง (สุขุมวิท 105),"""Supalai City Resort Bearing Station Sukumvit 105 """,3,10,13.73086,100.5816,3.1675,196,6188000,A,2010,45,174418,165123,172740,186151,274876,208348,1,1,9500000
2395,683,1031,ดี5 คอนโดมิเนียม,D5 Condominium,3,10,13.68729,100.518,7.0625,556,7600000,A,2011,75,91566,100210,108884,117483,129472,130592,2,2,9500000
5654,5618,1033,เทมโป วัน รามคำแหง-พระราม 9,Tempo One Ramkhamhaeng-Rama 9,3,10,13.72638,100.5753,1.9225,197,13000000,A,2015,44,,,318233,294749,286044,286462,1,1,9586000
5586,15941,1039,ชีวาทัย อินเตอร์เชนจ์,Chewathai Interchange,3,10,13.73329,100.567,1.75,192,9900000,A,2015,47,,,,,188761,188996,1,1,9710000
3962,7736,1033,โนเบิล รีโคล สุขุมวิท 19,Noble Recole Sukhumvit 19,3,10,13.72387,100.5665,4.73,292,8500000,A,2013,70,214056,213568,238372,218493,252767,243908,1,1,9990000
3087,18524,1033,เดอะคิวบ์ ประชาอุทิศ,The Cube Prachauthit,3,10,13.72808,100.5723,0,246,8200000,U,2011,44,183110,198944,215671,210400,215356,232691,1,1,10140000
2922,16807,1031,ดิ เอซ เอกมัย,The Ace Ekamai,3,10,13.71054,100.5106,12.25,260,12000000,U,2011,61,178476,129564,170867,158059,155621,152434,1,1,10300000
3957,7295,1014,เดอ รูฟ,D' Rouvre,3,10,13.78759,100.5441,1.05,64,10900000,A,2013,80,122110,126984,129420,135286,131358,156796,1,1,10500000
5486,2895,1014,เซ็นทริค ซีน รัชวิภา,Centric Scene Ratchavipha,3,10,13.76945,100.5406,1,86,11000000,U,2015,53,,1141509,294183,285960,269279,271932,1,1,11000000
2890,16775,1033,ชาโตว์ อินทาวน์ พระราม 8,Chateau in town rama 8,3,10,13.7324,100.562,12.765,302,7790000,U,2011,66,146129,153713,159409,161407,177152,172482,1,1,11300000
5805,138141,1018,ชาโตว์ อินทาวน์ สุขุมวิท 64,Chateau in Town Sukhumvit 64,3,10,13.72821,100.5092,4.905,146,45500000,A,2015,59,,,,,,434012,1,1,11300000
3081,2895,1033,แอสปาย สาทร-ท่าพระ,Aspire Sathorn-Thapra,3,10,13.72838,100.5817,4.5175,446,8900000,U,2011,50,201372,214069,226322,229737,243989,249518,1,1,11500000
3204,16774,1009,เดอะทรี ริโอ้ บางอ้อ สเตชั่น,The Tree Rio Bang-Aor Station,3,10,13.72767,100.5756,1.51,153,9700000,U,2012,54,203073,210122,218837,207365,216073,215263,1,1,11500000
2871,16756,1007,เดอะ ฮัดสัน สาทร 7,The Hudson Sathorn 7,3,10,13.73787,100.5462,2.1175,,3200000,U,2011,56,225471,233762,225965,225082,216229,230079,1,1,12000000
2864,16749,1007,ดี เมโมเรีย พหลโยธิน 8,D'Memoria Phaholyothin 8,3,10,13.73468,100.5469,1.1475,78,2550000,A,2011,54,194934,206773,226956,218635,223866,248718,1,1,12500000
5365,5618,1004,เดอะริช แอท สาทร-ตากสิน,The rich @ Sathorn-taksin,3,10,13.72676,100.5411,1.9875,187,15000000,A,2015,56,300000,375075,297155,293825,330301,307041,1,1,12600000
3380,19774,1028,แบงค์คอก เฟ’ลิซ สาทร-ตากสิน,Bangkok Feliz sathorn-taksin,3,10,13.70907,100.5426,2.865,148,14400000,A,2012,76,111313,116148,135021,151131,135088,118180,2,2,12850000
3258,19297,1004,นิช ไอดี บางแค,Niche id Bangkhae,3,10,13.72664,100.5413,1.84,,10000000,U,2012,61,223718,261015,253505,235575,254383,258919,1,1,13000000
3776,20909,1007,เฮ้าส์ 23,Haus 23,3,10,13.7426,100.54,6.675,316,15000000,A,2013,49,225160,195773,218841,225997,225340,212562,1,1,13000000
2951,8018,1007,อัพ เอกมัย,Up Ekamai,3,10,13.74419,100.5484,9.23,1444,10900000,A,2011,40,192854,246180,245693,240486,271839,281177,1,1,13500000
2619,16521,1039,พรอมโต้ คอนโด รัชดา 32,Prompto Condo Ratchada 32,3,10,13.73566,100.5733,2.315,77,9100000,A,2011,100,92641,114971,101201,96973,103420,113489,2,2,13900000
3959,8861,1028,เมโทร ลักซ์ เกษตร,Metro Luxe Kaset,3,10,13.71866,100.5205,4.9475,468,18000000,A,2013,60,186419,176316,209777,159751,204771,201756,1,1,14060000
2926,16811,1004,เมโทร ลักซ์ เอกมัย-พระราม 4,Metro Luxe Ekamai-Rama 4,3,10,13.72524,100.5379,1.84,,10000000,U,2011,60,223718,261015,253505,235575,254383,258919,1,1,14500000
3999,5100,1031,นอตติ้ง ฮิลล์ พหลฯ-เกษตร,Notting Hill Phahol-Kaset,3,10,13.68843,100.5142,4.1275,188,6200000,A,2013,45,,,211264,209340,216448,235769,1,1,16050000
5025,4829,1018,ไทดีดีลักซ์ คอนโดมิเนียม แอท สุขุมวิท 34,Tidy Deluxe Condominium @Sukhumvit 34,3,10,13.72781,100.509,7.6575,379,12100000,A,2014,61,269876,233265,240321,253406,259988,253838,1,1,16220000
3960,1145,1041,โฟร์ซีซั่นส์ ไพรเวท เรสซิเด้นซ์,Four Seasons Private Residences,3,10,13.87369,100.5644,3.4675,130,9900000,A,2013,112,25832,26321,36394,37008,48466,45336,1,1,16900000
3750,2895,1039,แฮปปี้ คอนโด ดอนเมือง เดอะ เทอมินอล,Happy Condo Donmueang The Terminal,3,10,13.73249,100.5708,1.935,,10000000,U,2013,39,260132,263683,273012,267959,279017,291656,1,1,17550000
3344,19563,1033,ศุภาลัย เวลลิงตัน 2,Supalai Wellington II,3,10,13.72764,100.5663,1.1,78,7700000,U,2012,86,155221,156547,175616,194251,193958,174176,2,2,18000000
2880,16765,1039,แชปเตอร์วัน มิดทาวน์ ลาดพร้าว 24,Chapter One Midtown Ladprao 24,3,10,13.7404,100.566,3.765,160,15000000,U,2011,112,138259,142151,167249,185246,176094,176701,2,2,19500000
3954,9496,1007,เอ็ม จตุจักร,M Jatujak,3,10,13.73595,100.5391,4.405,240,14600000,A,2013,70,304833,341622,341078,346486,354910,381324,1,1,22000000
5388,16817,1007,ศาลาแดง วัน,Saladaeng One,3,10,13.73518,100.5424,3,187,83000000,A,2015,80,,293865,360198,353214,327902,342782,2,2,23390000
2892,16777,1028,อาท แอท ทองหล่อ 25,Art @Thonglor 25,3,10,13.73199,100.5095,0,133,28000000,A,2011,70,122110,99220,76330,105284,186083,266881,1,1,24150000
5171,11066,1025,โดว์เช่ อุดมสุข,Dolce Udomsuk,3,10,13.79906,100.5098,10.2,1412,2990000,A,2014,30,,,25420,64490,26685,63500,1,1,27000000
3961,1145,1007,แอชตัน จุฬา-สีลม,Ashton Chula-Silom,3,10,13.74087,100.5495,4.2375,219,9000000,U,2013,100,214056,213568,233182,218493,252767,243908,2,2,28000000
2978,17142,1007,วิสซ์ดอม อเวนิว รัชดา-ลาดพร้าว,Whizdom Avenue Ratchada-Ladprao,3,10,13.7476,100.5445,8.79,218,36200000,A,2011,140,250922,183032,213862,247373,255846,205502,2,3,30000000
5315,140588,1028,นิมิต หลังสวน,Nimit Langsuan,3,10,13.71174,100.5095,35.67,355,30000000,A,2015,116,,,,,248503,258796,2,2,31000000
2320,16063,1012,พรีมิโอ เฟรสโก,Premio Fresco,3,10,13.67912,100.5394,2.295,22,,U,2011,276,,,,,,,1,1,32400000
2866,16751,1039,เดอะ ทีค พัฒนาการ-ทองหล่อ,The Teak Phattanakarn-Thonglor,3,10,13.73327,100.5708,0,59,37000000,A,2011,220,165548,176453,113748,173393,165991,179134,2,3,40000000
3952,7338,1039,มาเอสโตร 01 สาทร-เย็นอากาศ,Maestro 01 Sathorn-Yenakat,3,10,13.73005,100.5709,3,149,30000000,A,2013,120,,,286317,301819,310556,324242,2,2,45000000
2877,16762,1033,เจดับบลิว คอนโด แอด ดอนเมือง,JW Condo @Donmuang,3,10,13.72645,100.5735,3.31,48,38000000,A,2011,294,143889,159697,159697,151923,168053,158852,4,4,47040000
2300,15649,1028,ไซมิส นางลิ้นจี่,Siamese Nang Linchee,3,10,13.71688,100.5464,2.0025,,25000000,U,2011,450,90648,28471,62010,95549,130563,145490,3,3,60000000
2867,16752,1033,โพรดิจี้ เอ็มอาร์ที บางแค,Prodigy MRT Bangkhae,3,10,13.72689,100.5684,0,,40000000,U,2011,322,137360,120020,151329,150914,127223,98645,4,4,60000000
3950,140535,1039,เลอ ครีก สุขุมวิท 64/2,Le Crique Sukhumvit 64/2,3,10,13.72928,100.5794,0.5825,,50000000,A,2013,262,234246,242974,251702,260431,269159,266178,4,4,65000000
3951,16817,1004,ไฮด์ สุขุมวิท 11,Hyde Sukhumvit 11,3,10,13.72378,100.5279,9,209,30000000,A,2013,151,349349,350122,358534,316162,327286,402446,2,3,70000000
3949,16755,1007,ยูนิโอ คอนโด จรัญฯ 3,Unio Condo Charan 3,3,10,13.74008,100.5396,3.2725,53,75000000,A,2013,325,,,159668,182485,319924,344031,3,3,118000000
1296,3188,1033,ยู ดีไลท์ รัชวิภา,U Delight Ratchavibha,3,10,13.7364,100.5735,2.2225,77,3000000,U,2008,,,,,,,,,,
2570,9760,1005,เดอะ รูม เจริญกรุง 30,The Room Charoenkrung 30,3,10,13.88754,100.6001,6.035,,3690000,U,2011,22,,,,,,,1,1,
2904,16789,1030,แดน ลิฟวิ่ง พระราม 9-แอร์พอร์ต ลิงก์,Than Living Rama 9-Airport Link,3,10,13.83816,100.5825,2.59,435,1350000,A,2011,,,,,,,,,,
2908,16793,1006,ดิ เอ็กเซล ไฮดะเวย์,The Excel Hideaway,3,10,13.77798,100.641,0,393,1200000,A,2011,,,,,,,,,,
2924,16809,1020,ดิ เอ็กเซล ไฮบริด,The Excel Hybrid,3,10,13.76703,100.4767,12.5875,,880000,U,2011,,,,,,,,,,
2962,17035,1007,แซฟวี่ พหล-อารีย์,SAVVI Phahol-Ari,3,10,13.71554,100.5906,20.825,127,,U,2011,,,,,,,,,,
2991,12741,1039,ไนท์บริดจ์ สกายซิตี้ สะพานใหม่,KnightsBridge Sky City Sapanmai,3,10,13.74478,100.5767,1.57,135,4200000,U,2011,,,,,,,,,,
3028,8018,1004,ดีมูระ พหลฯ-เกษตร,D'Mura Phahol-Kaset,3,10,13.71939,100.5195,9.23,,8600000,U,2011,,,,,,,,,,
3049,17956,1025,เดอะ โมนูเมนต์ สนามเป้า,THE MONUMENT SANAMPAO,3,10,13.7893,100.5057,3.8025,123,16000000,A,2011,,,,,,,,,,
3178,6417,1047,บริกซ์ คอนโดมิเนียม,BRIX Condominium,3,10,13.6818,100.6101,4.58,654,2760000,U,2012,,,,,,,,,,
3199,19134,1047,คลาส สารสิน-ราชดำริ,KLASS SARASIN-RAJDAMRI,3,10,13.65911,100.6114,37.17,,850000,U,2012,,,,,,,,,,
3555,20340,1017,แอสปาย ลาดพร้าว 113,Aspire Ladprao 113,3,10,13.79485,100.5884,0.8375,52,1890000,A,2012,,,,,,,,,,
3561,3807,1032,คลาส สยาม,KLASS SIAM,3,10,13.71739,100.6429,3.775,501,1299996,U,2012,,,,,,,,,,
